"x"
0.200370037808831
0.109144195806477
0.0822085105599062
0.0682338407658175
0.0666192499247834
0.0632815395006266
0.0615116116187401
0.0588498122975997
0.0549425731747014
0.0535048172808162
0.0517142307357998
0.0507809660525756
0.048708051728212
0.0495600562913431
NA
