"x"
0.21650374119872
0.128449191560034
0.0831981877843535
0.0676308288192076
0.0650484865454933
0.0620018220289269
0.0588675405053966
0.0557564704370536
0.053468746444065
0.052496031946633
0.0516888829227604
NA
NA
NA
NA
