"x"
0.339762474024698
0.157158558263884
0.0802386899364569
0.0712200891496295
0.0641985420601312
0.0603812830924656
0.0593240548593074
0.0567913993815766
0.0552797088888524
0.0520992566825926
0.0524945053347919
0.0521181522087634
NA
NA
NA
