"x"
"1" 0.259355935912493
"2" 0.180711315871338
"3" 0.139470232093738
"4" 0.120789012741013
"5" 0.110285593995214
"6" 0.101192952461024
"7" 0.0976003538536166
"8" 0.0966516503960806
"9" NA
"10" NA
"11" NA
"12" NA
"13" NA
"14" NA
"15" NA
