"R_0","R_hsb","R_s","R_q","Abs_Benefit","Rel_Benefit","NNQ","obs_to_iso_q","Abs_Benefit_per_Qday","ks","Rel_Benefit_per_Qday","Rel_Benefit_per_Qday_rp","NQD","T_lat_offset","d_inf","pi_t_triangle_center","gamma","prob_CT","CT_delay","epsilon","riskprofile","R_0_mean","dispersion","T_inc_stretch","Abs_Benefit_per_Qday_rp","Impact_SM","Impact_Q","Impact_HSB"
3.925,2.86533333333333,2.54666666666667,2.235,0.311666666666667,0.12238219895288,3.20855614973262,1.2196934110749,0.255528695848246,0.0665783058071864,0.100338493134128,0.00316812614869483,3.91345479489272,-2.00413926360828,69.9776019221299,0.444464251405194,0.754113747926811,0.735923661892804,4.91271535388194,2.01064965258068,0.23797875948286,3.85464674889855,2.51346865532617,1.1557786602336,0.00806816125867617,1.37833333333333,1.69,1.05966666666667
3.71166666666667,3.375,3.56333333333333,3.52,0.0433333333333334,0.0121608980355473,23.076923076923,0.946894303447489,0.0457636434980798,0.204274628440328,0.0128429308226604,0.00238481518064336,21.8514070026343,-1.94082985826088,86.4903987835972,0.423839632268742,0.27264680599047,0.337543313078415,4.88718591191131,2.225954583323,0.6817986453115,3.76452253166791,3.14983262440967,1.27189702156181,0.00849789142702583,0.148333333333333,0.191666666666666,0.336666666666666
3.3,2.05466666666667,2.85,2.79166666666667,0.0583333333333336,0.02046783625731,17.1428571428571,0.0834424047396736,0.699084997793674,0.133205479339079,0.245292981681991,0.0082043410768914,1.43044122410869,-2.63823089421049,74.9233833111552,0.793146035284923,0.760033118974557,0.285942712985653,2.39962736430587,1.6950718572008,0.241833922694287,3.2777906716451,3.1586736917146,0.931402705055615,0.0233823720691405,0.45,0.508333333333333,1.24533333333333
3.50666666666667,3.15,3.40666666666667,3.45666666666667,-0.0499999999999998,-0.0146771037181996,1,0.452880194518126,-0.110404474749003,0.386824169813055,-0.0324083585368892,-0.00134538597443463,-9.05760389036254,-3.3578852002945,97.3287843483294,0.932945112161127,0.251626327839817,0.274168669389726,2.03652492377027,2.4963209582964,0.286915555650997,3.58639267238658,2.85526516516558,1.03978520596838,-0.00458328155290732,0.1,0.0500000000000003,0.356666666666667
2.41,1.80833333333333,1.84833333333333,1.71166666666667,0.136666666666667,0.0739404869251578,7.3170731707317,1.21115870029269,0.112839602798246,0.0876277153813148,0.0610493793317832,0.00829277596961535,8.8621368314099,-1.07749912547249,62.6284330359995,0.697926680207595,0.481955996589143,0.682558463281206,5.27799257381116,4.51455773186977,0.60725659674811,2.38882330676951,1.9166657727892,0.915852295500692,0.0153278142505057,0.561666666666667,0.698333333333333,0.601666666666667
2.345,1.71466666666667,1.67166666666667,1.33833333333333,0.333333333333333,0.199401794616152,3,0.495428816825876,0.672817813604264,0.221495602592266,0.402483238447217,0.0523805309602709,1.48628645047763,-4.99664689718062,83.3038444347692,1,0.688775778377643,0.739916221076139,5.47815338894636,1.71511025698944,0.569515508598321,2.45716821925472,2.71794735635933,1.21229833949627,0.0875627875885861,0.673333333333334,1.00666666666667,0.630333333333334
3.85833333333333,3.43,3.27166666666667,3.335,-0.0633333333333335,-0.0193581253183903,1,3.6532558373591,-0.0173361341643996,0.137543161195347,-0.00529886933196117,-0.000568669302115256,-57.6829869056699,-1.60957105810797,81.9450200071184,0.241719251365223,0.215646739115865,0.704812876959621,1.90804023806285,1.98679218519637,0.626698560964293,3.75458772181049,2.96934582148814,1.24349318181216,-0.00186049640008708,0.586666666666667,0.523333333333333,0.428333333333333
2.13833333333333,1.71,1.70833333333333,1.625,0.0833333333333333,0.048780487804878,12,2.73476565034536,0.0304718370741601,0.169730112760434,0.0178371729214596,0.00117303452104851,32.8171878041444,-1.50242248707389,63.0482713323118,0.654059050037476,0.299587641959002,0.669480615103793,4.71153703890061,2.11735289563257,0.432641596125412,2.07756075652875,1.75815170382853,1.28617553241435,0.00200393397345787,0.43,0.513333333333333,0.428333333333333
2.05333333333333,1.77666666666667,1.80833333333333,1.97666666666667,-0.168333333333333,-0.0930875576036866,1,0.214176303253716,-0.78595685319082,0.121276083795233,-0.434630517893541,-0.0873525855394318,-1.27233447477455,-3.17483747822001,75.3286426429992,0.656927070192572,0.38315785255164,0.240518323821811,3.96948854864803,2.10227778440933,0.666367132094945,2.1316624119889,1.85884062426398,0.995371147418628,-0.157962592183806,0.245,0.0766666666666667,0.276666666666667
3.52333333333333,2.26133333333333,2.545,2.53,0.0150000000000001,0.00589390962671911,66.6666666666661,0.88739325455811,0.0169034415384074,0.0802604802174694,0.0066418237871935,0.000279831835466243,59.1595503038735,-1.69521036645141,56.0113786376763,0.77523486318218,0.810427629760265,0.611306245800105,4.25097210870902,2.41018877210477,0.29390257875069,3.75890433374867,3.21291298078094,1.11507036495521,0.000712172021261588,0.978333333333333,0.993333333333334,1.262
4.135,2.48066666666667,3.10833333333333,2.97833333333333,0.13,0.0418230563002681,7.6923076923077,0.611967265538694,0.212429663023831,0.0948570697673393,0.0683419827422512,0.014708935418814,4.7074405041438,-1.29260442219293,67.222647066586,0.60500065802208,0.793767479994163,0.49108271690432,1.79445153780854,1.83233114213534,0.702139193957639,4.03966759218778,2.85115799233816,0.852139951477433,0.0457202742601467,1.02666666666667,1.15666666666667,1.65433333333333
