"output","parameter","coef","bias","stderr","CImin","CImax"
"Impact_Q","T_lat_offset",-0.00863039578633862,-0.00163478734619652,0.0132369618779806,-0.0368395576424187,0.0311182686239959
"Impact_Q","d_inf",-0.0182520744231337,-0.000502421174089582,0.0160447409860096,-0.0643093005818052,0.0173613761386806
"Impact_HSB","gamma",0.474311475291964,0.00343319476785775,0.0120885358392407,0.437787510459141,0.500787946037605
"Impact_HSB","prob_CT",-0.0124603145970153,-0.00113363056592673,0.0141723692635726,-0.0483772080822657,0.0239463596114524
"Impact_HSB","CT_delay",0.0129643578452883,-0.000761670525228745,0.0130449638175696,-0.023580960146315,0.0471241214377855
"Impact_HSB","epsilon",-0.0318435263644254,0.00128096670329441,0.0135813744337702,-0.062142537685998,-0.000314082200064
"Impact_HSB","riskprofile",0.0077076609479047,-0.00139100292286697,0.0145579430297335,-0.0297003617846518,0.0421034213883766
"Impact_HSB","R_0_mean",0.336434858835752,-0.00110056498412597,0.0115665047620925,0.293578070099542,0.369523252632067
"Impact_HSB","dispersion",0.0160132624814256,0.000602855416535087,0.0143574722568156,-0.0328957486866451,0.0455518324831663
"Impact_HSB","T_inc_stretch",-0.0104511822490105,-0.00113538262267229,0.0150439780648816,-0.0386783047718848,0.0187856211200354
"Impact_HSB","pi_t_triangle_center",0.0874866420017201,0.00027364170330671,0.0153888754277477,0.0510031121438902,0.118751725891861
"Impact_HSB","T_lat_offset",0.0767041005748753,-0.00172516870689811,0.0138563687366032,0.0443048750581135,0.106606468360199
"Impact_HSB","d_inf",-0.00019095966674743,0.000222312160211793,0.0135825110619719,-0.0353382201959338,0.0323448027764613
"Abs_Benefit_per_Qday_rp","gamma",0.082890112611855,0.00269416616503099,0.0140707745039313,0.0476601189546136,0.120829735419555
"Abs_Benefit_per_Qday_rp","prob_CT",0.0601754129535824,-0.000620213494181905,0.0138186166814312,0.026433407320957,0.0902269169447412
"Abs_Benefit_per_Qday_rp","CT_delay",0.0040074099452169,-0.000540602434951395,0.012339370686085,-0.0294471190013929,0.030627925358087
"Abs_Benefit_per_Qday_rp","epsilon",0.0816165666262975,-0.000306814838174518,0.0145360128688057,0.0471187980681622,0.123966683554593
"Abs_Benefit_per_Qday_rp","riskprofile",0.0939455053616171,0.00143946048201637,0.0148868811249136,0.0475023175122656,0.128312908341408
"Abs_Benefit_per_Qday_rp","R_0_mean",-0.000901015505725644,-0.000851471194992436,0.0121501190312492,-0.027376813656794,0.0344205531606437
"Abs_Benefit_per_Qday_rp","dispersion",0.00466536278249343,-0.00180452243386802,0.0137486050212138,-0.0267507831068481,0.0373517465190258
"Abs_Benefit_per_Qday_rp","T_inc_stretch",-0.0485438047549748,-0.000207734718619533,0.0148403470040609,-0.0814149243086602,-0.0101427501511631
"Abs_Benefit_per_Qday_rp","pi_t_triangle_center",-0.0218289038731269,0.000763029868905755,0.0137593352283263,-0.0493467421702961,0.0152823144682777
"Abs_Benefit_per_Qday_rp","T_lat_offset",-0.0179991189667438,-0.000947593811909359,0.0141437292301485,-0.0524387398157302,0.014145079021772
"Abs_Benefit_per_Qday_rp","d_inf",-0.0379453938508976,3.3987749734829e-05,0.0145505915011511,-0.0777714393885322,-0.00556488019086111
