"output","parameter","coef","bias","stderr","CImin","CImax"
"R_0","gamma",-0.000519826354371669,-0.000719332279379153,0.0124548822213075,-0.0291929963237069,0.0322687664553645
"R_0","prob_CT",-0.0162795802915621,0.000735541456450375,0.0143623366828947,-0.0563359613123815,0.0265183561649532
"R_0","CT_delay",-0.0241968435984633,-0.000642933951425732,0.0146429275165882,-0.0615818169366289,0.0138668681114615
"R_0","epsilon",-0.000813904298693892,0.00085510396786654,0.0133005637258472,-0.0361146137209412,0.0328776587020139
"R_0","riskprofile",-0.00344433385215132,-0.0019622413123088,0.0140516694295206,-0.0410497824247245,0.0372555635006535
"R_0","R_0_mean",0.995675233439453,5.96260454344133e-08,0.000122849457601707,0.995322215734201,0.995941018517131
"R_0","dispersion",-0.00930650502024344,0.00156586774902765,0.0141234091661174,-0.0453558515551614,0.0194461976511825
"R_0","T_inc_stretch",0.000980935299546479,0.000360592215443446,0.013153966991656,-0.0327175852764634,0.037722895638676
"R_0","pi_t_triangle_center",-0.00214809467823289,-0.000167121226446452,0.0148070360527129,-0.0399185831180876,0.0335002882770915
"R_0","T_lat_offset",0.000854971838209807,-0.0022999302125513,0.0141822761357781,-0.0430531292349269,0.0379795604867219
"R_0","d_inf",0.0131530351680813,0.00260367430664694,0.0155580937953464,-0.0347704765768428,0.0407355638055309
"R_hsb","gamma",-0.873986082459144,0.000301684145634584,0.00359269404901826,-0.88431071570016,-0.864060665188719
"R_hsb","prob_CT",-0.00492189115511084,0.000730618637354878,0.0162501651157136,-0.0565163753523018,0.0263960510682458
"R_hsb","CT_delay",-0.0140247647063086,-0.00120760782173108,0.0146350066016291,-0.0494918165858071,0.0217808221256372
"R_hsb","epsilon",-0.0137895339995046,-0.00179917416947798,0.0149829958303937,-0.0441756093578446,0.0303498786774658
"R_hsb","riskprofile",0.0079838938631929,0.000969598864807377,0.0152772666006274,-0.032669862998192,0.0534078587557994
"R_hsb","R_0_mean",0.982171765817581,-3.73479131794419e-05,0.000550230098570578,0.980817543810786,0.98350536328794
"R_hsb","dispersion",-0.0169248639571396,-0.00104089037474124,0.0137351923619065,-0.0457004498890839,0.0146381724735542
"R_hsb","T_inc_stretch",-0.0169850730141855,-0.00127371060099384,0.0137950798089783,-0.0512038217932084,0.0313628467475268
"R_hsb","pi_t_triangle_center",-0.331887528275785,0.000888362142963617,0.0140323312168165,-0.367044803117678,-0.30069970831685
"R_hsb","T_lat_offset",-0.210225976943942,0.000641419470580468,0.0140098785653686,-0.248112803490833,-0.180922794651951
"R_hsb","d_inf",0.00690041406452747,-6.33581007515958e-05,0.0155673225466405,-0.029558399624467,0.0558586637503697
"R_s","gamma",-0.636511071923194,0.00200266630913382,0.00672331444145964,-0.658639608624895,-0.621266764860362
"R_s","prob_CT",-0.703644956224353,0.000935786699336361,0.00613778015116585,-0.719823268072625,-0.691756671021469
"R_s","CT_delay",0.120326047845742,0.000637104221584348,0.0138638190571419,0.0899955107591643,0.165544238299506
"R_s","epsilon",0.219338777379847,-0.000473834531022371,0.0140027750417508,0.18630095456466,0.249074281393917
"R_s","riskprofile",0.01919584147735,0.000420326030865597,0.0158638380359841,-0.0151814726879453,0.0566024894686112
"R_s","R_0_mean",0.962879429796146,-0.000238645619173528,0.00132043347322356,0.959998973262434,0.965842898584952
"R_s","dispersion",-0.00219383895702403,-0.000458046403839225,0.0175712634029103,-0.0577257255352691,0.0433810239847944
"R_s","T_inc_stretch",-0.115930589638767,-0.00237517945345812,0.0134658839504099,-0.143230285121233,-0.0841897111153199
"R_s","pi_t_triangle_center",-0.138902052741465,0.00118648911313377,0.012463114178701,-0.168095291060911,-0.111380712175006
"R_s","T_lat_offset",-0.0661110006136868,-0.00127572864906116,0.0150723726963006,-0.0963676546076691,-0.0236876091591628
"R_s","d_inf",-0.0470284686472871,0.000646252475255252,0.013019646845364,-0.0798095403464977,-0.021823562085401
"R_q","gamma",-0.653189697115865,-0.000355471364222204,0.00668176730284013,-0.671244082777424,-0.637631202145126
"R_q","prob_CT",-0.732123522299261,0.00113712990035975,0.00556632158638158,-0.746845751844815,-0.720150743797761
"R_q","CT_delay",0.147263912050441,2.52346699848582e-05,0.0128405478183946,0.116931181868403,0.175860525723952
"R_q","epsilon",-0.00690554124049863,-0.000572745160046112,0.0154283427014788,-0.0492805347675194,0.0404688321784464
"R_q","riskprofile",0.013249105562523,-0.000276223691989852,0.0163503321437664,-0.0241496372576732,0.0508573769036395
"R_q","R_0_mean",0.946390679708899,-0.000170927572126223,0.0019837847263522,0.941642177216674,0.952029984875227
"R_q","dispersion",-0.00396228979734694,-0.0006898864833141,0.0150253746914717,-0.0431962338766252,0.0274331013375399
"R_q","T_inc_stretch",-0.149975686345624,-0.000333913929745966,0.0142103066624384,-0.187376452344802,-0.113255332039054
"R_q","pi_t_triangle_center",-0.0737422668469121,-0.00062287784708373,0.0146402653048105,-0.108686900985061,-0.0357575932831631
"R_q","T_lat_offset",-0.0181788157030581,-0.00391564838773907,0.0135761938668118,-0.043070249103663,0.019990340903859
"R_q","d_inf",0.016715656982923,-0.00199045923642599,0.0131345956945342,-0.0157450844202268,0.0544900673858927
"Abs_Benefit","gamma",0.224635487543123,-0.000663044759742187,0.0134059576588508,0.19238235557252,0.252557329076247
"Abs_Benefit","prob_CT",0.330184315133507,0.000727798693273107,0.0126908525426008,0.295292865716209,0.356593887457463
"Abs_Benefit","CT_delay",-0.0612776624218907,0.00301510740691278,0.0147544793520573,-0.101274608814759,-0.0317675567935939
"Abs_Benefit","epsilon",0.313394558021613,-0.00189862355627385,0.0144196575849201,0.263268558682135,0.345141257101214
"Abs_Benefit","riskprofile",0.00729748381970924,-0.00110254362213996,0.0121209768761225,-0.0173286956118935,0.0418818215719103
"Abs_Benefit","R_0_mean",0.176443669447184,0.00222773773007859,0.0146629848333359,0.134550261346139,0.210628249146028
"Abs_Benefit","dispersion",0.0118353982530608,6.03309053084089e-05,0.0134796837193404,-0.0185916034963925,0.0450160275917819
"Abs_Benefit","T_inc_stretch",0.065413797472965,-0.000469426679132329,0.0128941891775828,0.0362157522875664,0.0936714741219541
"Abs_Benefit","pi_t_triangle_center",-0.0643620581243294,0.00187103956167161,0.0143031878493818,-0.10517552253354,-0.0361930564175956
"Abs_Benefit","T_lat_offset",-0.0658321489375099,0.00172485284057888,0.0157875662549395,-0.117230140926133,-0.0265590857511096
"Abs_Benefit","d_inf",-0.078294328935618,-0.00246474004066193,0.0140295384597826,-0.115853217586004,-0.0459725877851933
"Abs_Benefit_per_Qday","gamma",0.228530649014417,-0.00108139901598414,0.015365138577917,0.190638417084228,0.267571987556822
"Abs_Benefit_per_Qday","prob_CT",0.199374657260011,-0.00135835644113116,0.0145164192270306,0.16771082771724,0.246826696925007
"Abs_Benefit_per_Qday","CT_delay",0.0403965367402009,-0.000762208779814748,0.0142986019851267,0.00452797159573362,0.0904117170482475
"Abs_Benefit_per_Qday","epsilon",0.276674065934294,-0.000324684123857888,0.0129824861098274,0.249958841183667,0.306220496072505
"Abs_Benefit_per_Qday","riskprofile",0.00524652356077936,0.000540047970661817,0.0134172987603573,-0.0222787898371001,0.0329856771610494
"Abs_Benefit_per_Qday","R_0_mean",0.1493876093439,-0.000538736068983803,0.0126873284280929,0.115635218659761,0.178249227623168
"Abs_Benefit_per_Qday","dispersion",0.00804335758713825,-0.00173334146356404,0.0145129201941743,-0.0255897970991469,0.0363644346699937
"Abs_Benefit_per_Qday","T_inc_stretch",-0.131573495643762,0.00181956307500114,0.0161875087338936,-0.169076858340872,-0.0936791490090511
"Abs_Benefit_per_Qday","pi_t_triangle_center",-0.070747317623992,0.000418209820451015,0.0143148346331337,-0.113077214434852,-0.0355918517051313
"Abs_Benefit_per_Qday","T_lat_offset",-0.0416176532893166,-0.000384583021658912,0.0151197141917691,-0.0773301966011544,-0.00822128086482572
"Abs_Benefit_per_Qday","d_inf",-0.0488637507344265,-0.00162534656573137,0.0137006436188977,-0.0898790956754182,-0.0124846291212588
"NNQ","gamma",0.0352557889486525,0.000424416860705379,0.014538709611587,-0.00437136712101067,0.0645681571016675
"NNQ","prob_CT",0.0465183460439919,0.0019094594973908,0.0138828146533074,0.00864733857104655,0.0868698186704796
"NNQ","CT_delay",0.0047562630694591,-0.000109728777209064,0.0153530817193008,-0.0445759435961854,0.0345676333236906
"NNQ","epsilon",0.0195110500556819,-0.00137156644110386,0.0157514652763928,-0.0221767354641244,0.0532242777934786
"NNQ","riskprofile",0.00393562932603688,-6.3491847649662e-05,0.0157033166541398,-0.0287475207084726,0.0417488274467925
"NNQ","R_0_mean",-0.130059934172291,0.00201144092885674,0.015235447023833,-0.176544489875622,-0.0985469799923657
"NNQ","dispersion",-0.0718056296897047,-0.00173159416080271,0.0137025703853084,-0.101127161120839,-0.0240428045810126
"NNQ","T_inc_stretch",0.0128755519630523,-0.0011490939720324,0.0152976107699204,-0.0344985842314035,0.0574210555305357
"NNQ","pi_t_triangle_center",0.000581312055747134,-0.000100148840566859,0.0150827480011575,-0.0526173827075588,0.0343864803297526
"NNQ","T_lat_offset",-0.00134024677054552,-0.000374014120574031,0.0138717633785446,-0.0397208466213602,0.041670997681638
"NNQ","d_inf",0.0264854357582122,0.00112091644968532,0.0147277033711046,-0.0097869438713421,0.0573050010150836
"Rel_Benefit","gamma",0.272066372925502,-0.000836561288344084,0.0140225740120164,0.234699875524383,0.314612406585643
"Rel_Benefit","prob_CT",0.383142722330121,0.00158392194856966,0.013069485630635,0.344511144099477,0.411675184679613
"Rel_Benefit","CT_delay",-0.079724282087305,6.01679866388261e-07,0.0149747328180826,-0.108795987324523,-0.0439177505251838
"Rel_Benefit","epsilon",0.31250758448621,0.0001511404424962,0.0121540152408901,0.273965679906766,0.334501306995946
"Rel_Benefit","riskprofile",0.00655259388762149,-0.000235730865665434,0.0131934509517915,-0.0241070118027892,0.037756299825445
"Rel_Benefit","R_0_mean",0.0136097703042706,-0.00165815972666538,0.013863219841714,-0.0143923433785468,0.0631561176030138
"Rel_Benefit","dispersion",0.00569949864679808,-0.0006989405169404,0.0134779903319476,-0.0293846690273749,0.0441449878211216
"Rel_Benefit","T_inc_stretch",0.0745654209328278,-0.000395336351848408,0.0162906450153911,0.0350355597746831,0.110933118880501
"Rel_Benefit","pi_t_triangle_center",-0.0550752400816711,-0.00112064825811702,0.0143838303611943,-0.0943515987259759,-0.0166557738335368
"Rel_Benefit","T_lat_offset",-0.0550634932372026,-0.000475882511496481,0.0143352588125251,-0.0866204418134771,-0.0249430365175149
"Rel_Benefit","d_inf",-0.0724839899190706,-0.0021813245591259,0.013163309923355,-0.106138946195153,-0.0370362110231971
"obs_to_iso_q","gamma",-0.439623393555683,0.00308228640582631,0.0137829773369745,-0.48252261183388,-0.404290570982044
"obs_to_iso_q","prob_CT",0.793344254135727,-0.000686040206232419,0.00604565502805043,0.780008670997587,0.817330140714581
"obs_to_iso_q","CT_delay",-0.754986091079027,0.00157635621364982,0.00730124233304093,-0.774605850517643,-0.741256806968476
"obs_to_iso_q","epsilon",0.000512964263896303,0.000535613976391076,0.01395832614009,-0.0317498818960183,0.0330967364967036
"obs_to_iso_q","riskprofile",0.0090394940382532,-0.00056951885659169,0.0151739120031085,-0.0325448903366939,0.0474350375324471
"obs_to_iso_q","R_0_mean",0.0130758476062725,-0.0021752604403842,0.0146256651929953,-0.0236657949133851,0.0567727260233598
"obs_to_iso_q","dispersion",0.00332026388292968,0.00139386373087379,0.0135348148172072,-0.0320678817725133,0.0429930737967989
"obs_to_iso_q","T_inc_stretch",0.923379031751865,-0.000463797216232575,0.00276166524994394,0.918483738866439,0.930445916874223
"obs_to_iso_q","pi_t_triangle_center",0.201511012789149,-0.000201214888571444,0.0145656070402609,0.164618661430719,0.233406322447507
"obs_to_iso_q","T_lat_offset",0.0165264782170129,0.000769465970159245,0.0151996301763328,-0.0247317963849423,0.0654443240088027
"obs_to_iso_q","d_inf",-0.264128056987412,-0.000479490857206277,0.0138325424991424,-0.293649293967368,-0.229235878567465
"ks","gamma",0.00419302340338434,-0.00014872619325474,0.0131910835656353,-0.0211761604973494,0.0468690310003894
"ks","prob_CT",0.0145502070292195,0.000595053685488157,0.016193238503172,-0.0210832387184944,0.0626690666950022
"ks","CT_delay",-0.00704451349869967,0.000737949680069409,0.0155848045113927,-0.0486443545233205,0.0272472267219311
"ks","epsilon",-0.0184103953094948,0.00245623775652908,0.0155678479427905,-0.0639752929657221,0.00899275857160459
"ks","riskprofile",0.00758350321478693,0.00117801975279603,0.0144244610745668,-0.0430608007119284,0.0409157295312684
"ks","R_0_mean",0.00913695489446949,0.000107875144613273,0.0144834427309346,-0.0294509439927361,0.0482202281079689
