"output","parameter","coef","bias","stderr","CImin","CImax"
"R_0","gamma",0.00297032748416337,8.41538124222358e-05,0.0142268182437145,-0.0399390830452868,0.0387810899204238
"R_0","prob_CT",-0.0150651015031316,0.000170163862851921,0.0148524824673966,-0.0537202994399699,0.019537746338514
"R_0","CT_delay",-0.000370475842949891,0.00319225670688372,0.0141430605925237,-0.0483925189550817,0.0291394350411019
"R_0","epsilon",0.0103608815652601,0.00243405768715777,0.0130137093531844,-0.0296899346110832,0.0444633637164998
"R_0","riskprofile",0.0117152248778824,0.00034178000090242,0.0138475811599044,-0.0234174399809165,0.0421299934856771
"R_0","R_0_mean",0.99551171487131,-1.00895585439797e-05,0.000111371592307429,0.995254103113106,0.995802535699513
"R_0","dispersion",0.0132262354228145,0.000277476986715031,0.0152412711618533,-0.0216171905916043,0.060545248139543
"R_0","T_inc_stretch",0.00738042820089265,4.21675027243232e-06,0.0124935598885294,-0.0267840900560987,0.0364181631708463
"R_0","pi_t_triangle_center",-0.00743871538053901,0.000179558471924117,0.0144199691911011,-0.0491690469872192,0.0288845720086222
"R_0","T_lat_offset",0.00820174801264928,-0.00200412980171204,0.0127490146272279,-0.019460381118474,0.0370929837788507
"R_0","d_inf",-0.0091253213738,0.0012374147607234,0.0147510404192597,-0.0431563811114743,0.0193196980607719
"R_hsb","gamma",-0.881439451746776,0.000112480601781484,0.00313653303235688,-0.887996992167272,-0.873938719939636
"R_hsb","prob_CT",-0.016867439430025,0.00153489368212397,0.0139811769544941,-0.0530668704859336,0.0170695308359529
"R_hsb","CT_delay",-0.001549003026575,0.00124556283749885,0.0141887791816055,-0.0399222278525497,0.0432554309577167
"R_hsb","epsilon",0.00917953190626052,-0.00122348920836034,0.0141926704725518,-0.0224202840423352,0.0430678792003894
"R_hsb","riskprofile",0.0114310900961663,-1.7009001796145e-05,0.0142836423290989,-0.0209344510470275,0.0494749989877673
"R_hsb","R_0_mean",0.978249838871273,5.7560221770725e-05,0.000563816139723202,0.976938890205411,0.979578219061741
"R_hsb","dispersion",0.00847701496459244,-0.000172995431027289,0.0147001181027003,-0.0253619551405327,0.0348626874965285
"R_hsb","T_inc_stretch",-0.00960041058686156,-0.000815359686080869,0.0136580120588795,-0.0469208198223523,0.0236551529004652
"R_hsb","pi_t_triangle_center",-0.261846271438756,-0.000867606511680052,0.0131906736294146,-0.293207522944446,-0.231696486768137
"R_hsb","T_lat_offset",-0.41937573604987,0.0015690364895331,0.0132973108174784,-0.451763176338125,-0.389707532905315
"R_hsb","d_inf",0.0579653554584857,-0.000344356806387884,0.0143347279862661,0.0216462404858338,0.0990712690036172
"R_s","gamma",-0.643047171769508,0.000662474942042413,0.0071405718806732,-0.658899043554522,-0.626718418580681
"R_s","prob_CT",-0.669303058778569,0.00084393034038166,0.00653266235252928,-0.684872038807757,-0.652910856700002
"R_s","CT_delay",0.0702588424617413,-0.00268453242488378,0.0144541047172559,0.0356041008126877,0.107125205109916
"R_s","epsilon",0.376631930073498,-0.000645486461371303,0.0131786095447993,0.353958045681248,0.40849827374772
"R_s","riskprofile",0.00115570650680441,0.00189193713837736,0.0150948028672035,-0.0531963165940939,0.0471499668619344
"R_s","R_0_mean",0.958587665044637,-0.000175036543998974,0.00166371490976643,0.954709900860395,0.962869691617093
"R_s","dispersion",0.00164997168122178,0.00256202887776723,0.0148155483522001,-0.0306795213297873,0.0424211906397649
"R_s","T_inc_stretch",-0.0671889147913584,0.00178902855819146,0.0137523298108694,-0.106981922299255,-0.0356575408264125
"R_s","pi_t_triangle_center",-0.104288738632053,0.00172718208133348,0.0174811290343322,-0.145707044401607,-0.0669642129763442
"R_s","T_lat_offset",-0.117363810925478,-0.00109667876224968,0.0141226897401395,-0.165923984918524,-0.0860953871231399
"R_s","d_inf",-0.0471050255513735,-0.0024673004307466,0.0133728426848413,-0.0772908954112471,-0.0197348675350631
"R_q","gamma",-0.709207021883746,-0.00013578193172914,0.00680994943335628,-0.725841294454034,-0.691669430162763
"R_q","prob_CT",-0.741206280471775,-0.000784465982434868,0.00609323145990133,-0.758385648479367,-0.726452935900284
"R_q","CT_delay",0.107691691132822,-0.0035313207178742,0.0155483658565794,0.0733213498377002,0.141789784583651
"R_q","epsilon",0.0112019343148718,-0.000545499930214912,0.0143449858097072,-0.0255347773737358,0.0440685146776636
"R_q","riskprofile",-0.00633386791417997,-0.0020715968438319,0.0143797975071384,-0.0380448638349551,0.0239327624868795
"R_q","R_0_mean",0.931789582252384,6.01243883053826e-05,0.00230959243122137,0.92618122773095,0.937786496448885
"R_q","dispersion",-0.00233156173720796,-0.00179369079472342,0.0145436606503964,-0.0377213450085992,0.0327695665505206
"R_q","T_inc_stretch",-0.0961085325719056,0.00304859419564647,0.0140389674984066,-0.135006256302173,-0.0679699547761821
"R_q","pi_t_triangle_center",-0.0307448073109548,-0.000930270849102695,0.0141351483688442,-0.0626781377965294,0.00639641209503565
"R_q","T_lat_offset",-0.0466729105411204,0.000929630525116805,0.0145618142210501,-0.0845890653041579,-0.00189576390130952
"R_q","d_inf",0.0364569533867985,0.00426419554671904,0.0123037190589987,0.0036173488314425,0.0625854594291324
"Abs_Benefit","gamma",0.385587077257157,-0.00139780346720736,0.0133937342461683,0.355795177505873,0.426627005107218
"Abs_Benefit","prob_CT",0.440460620490529,-0.000655486523291282,0.0108488981403959,0.41426437379981,0.468529896810118
"Abs_Benefit","CT_delay",-0.0495329128071917,0.00196125922688734,0.0133518652705764,-0.0842158534729048,-0.01742454859972
