"R_0","R_hsb","R_s","R_q","Abs_Benefit","Rel_Benefit","NNQ","obs_to_iso_q","Abs_Benefit_per_Qday","ks","Rel_Benefit_per_Qday","Rel_Benefit_per_Qday_rp","NQD","T_lat_offset","d_inf","pi_t_triangle_center","gamma","prob_CT","CT_delay","epsilon","riskprofile","R_0_mean","dispersion","T_inc_stretch","Abs_Benefit_per_Qday_rp","Impact_SM","Impact_Q","Impact_HSB"
2.31833333333333,1.90333333333333,2.06,1.875,0.185,0.0898058252427185,5.4054054054054,3.2036803610333,0.0577460854866092,0.225263531149262,0.0280320803333054,0.0023393044385571,17.3171911407205,0.166292223124394,10,0.203923534883988,0.358590167619952,0.317708704460352,5.12329630798837,1.71605177136422,0.730522898939845,2.29599798924681,2.95833637830894,0.733079772544326,0.00481896714342763,0.258333333333333,0.443333333333333,0.415
2.93666666666667,2.23833333333333,2.36166666666667,2.195,0.166666666666667,0.0705716302046578,5.99999999999999,8.18299667809945,0.0203674366766792,0.0804058718786785,0.00862417925618034,0.000397578069399449,49.0979800685966,0.543349843910006,10,0.109183809797867,0.409379366434348,0.698936574696085,4.72177040575165,2.86999925238192,0.637919349792588,2.85028425492402,2.25113341051531,1.19294428184084,0.000938946873898366,0.575,0.741666666666667,0.698333333333333
2.08166666666667,1.835,1.545,1.49,0.0549999999999999,0.0355987055016181,18.1818181818182,7.21982157250014,0.00761791679305366,0.072302826204162,0.00493069048094088,9.69089452655177e-05,131.269483136366,0.150533610158509,11.442340433978,0.00606869532669102,0.527464004734803,0.728205382020135,3.9279006869236,2.02677470899555,0.352802705187496,2.13269722677525,3.28752243192922,1.09496515865023,0.000149724320435225,0.536666666666667,0.591666666666667,0.246666666666667
3.73166666666667,3.005,2.93833333333333,2.74833333333333,0.19,0.0646625070901872,5.26315789473684,5.8731992443949,0.032350341286536,0.149858783830631,0.0110097588042663,0.000739803036754414,30.9115749704995,0,11.1676458322529,0.149989608948127,0.419347292287906,0.70944432562064,2.43607183642779,1.6082021775587,0.725414816612994,3.59994128786363,1.93309805294611,0.828939646522654,0.00217378792299672,0.793333333333333,0.983333333333333,0.726666666666667
3.54166666666667,2.825,2.42166666666667,2.245,0.176666666666667,0.0729525120440468,5.66037735849056,7.83441648023863,0.022550073398866,0.10002032708517,0.00931179906353725,0.000124384956126172,44.3457536617281,0.386442818463354,11.2937842869379,0.179026406598538,0.639919022778949,0.762965081466376,4.98775842644,1.90985816425825,0.262032790711273,3.83921020360328,1.82261769298809,1.24303469629209,0.000301218902085545,1.12,1.29666666666667,0.716666666666666
3.31166666666667,2.595,2.91166666666667,2.19333333333333,0.718333333333333,0.246708643388666,1.39211136890951,5.56769923869428,0.129017984366159,0.128531622745482,0.0443106986947312,0.00291519269437586,7.75085740885514,0,11.9821539083882,0.265750238450959,0.509071031865231,0.71369703383654,3.52630204593707,5.09741248132549,0.711888074925082,3.34860086468961,2.84426103345985,0.855452796421852,0.00848806939512439,0.4,1.11833333333333,0.716666666666666
2.37833333333333,2.12666666666667,2.03333333333333,2.09,-0.0566666666666666,-0.0278688524590164,1,5.87230470341343,-0.00964981715504778,0.119952571757101,-0.00474581171559727,-0.000382374275234053,-103.628906530825,0.0850412765400768,12.7645115017302,0.0212710790971054,0.265042674695445,0.643857874461272,1.58950133705437,2.82061603411841,0.784465584600269,2.43617048235182,1.95399660244081,0.856853566117864,-0.000777494359642574,0.345,0.288333333333334,0.251666666666667
4,3.035,2.70333333333333,2.52833333333333,0.175,0.064734895191122,5.71428571428572,6.105833615399,0.0286611150946936,0.127296154074026,0.010602138752661,0.000206890582103987,34.89047780228,0.183875393615815,11.7780169988048,0.239051850910229,0.458841255195292,0.77964978995818,2.24376547395089,1.75303172699641,0.345231161498911,3.8640759533966,2.94713436234468,0.912835266506998,0.000559294206954446,1.29666666666667,1.47166666666667,0.965
3.5,2.205,2.97666666666667,2.87166666666667,0.105,0.0352743561030235,9.52380952380953,3.45216864395969,0.0304156635521616,0.159019067470793,0.0102180280690353,0.000178579045571555,32.8777966091399,0.536546566720608,10.2065839075007,0.22755457567884,0.63335603831216,0.309958469037554,4.10480408493904,2.41125339584034,0.306834093030299,3.58534985324088,2.39039202629449,0.743740074716927,0.000531570292317994,0.523333333333333,0.628333333333333,1.295
3.235,2.965,2.72,2.50833333333333,0.211666666666667,0.0778186274509805,4.72440944881889,8.38401828744966,0.0252464462039066,0.148692307502755,0.00928178169261272,0.000420117915297922,39.6095352162976,0.101849185813493,14.3165771801094,0.0229638591126572,0.312729926296382,0.77881798283847,2.24703476427589,3.02347613219889,0.634509998031125,3.29038628073651,2.38127709539896,1.25422434813771,0.00114272072961035,0.515,0.726666666666667,0.27
