"x"
"1" 0.326265539254464
"2" 0.212437848143062
"3" 0.146285527897554
"4" 0.121138889855347
"5" 0.107923059354095
"6" 0.102722775030393
"7" 0.099498912903143
"8" NA
"9" NA
"10" NA
"11" NA
"12" NA
"13" NA
"14" NA
"15" NA
