"x"
0.262818382804278
0.165389706474079
0.125064466312904
0.099508702632623
0.0898708094198863
0.082212691892999
0.075127100309139
0.0712473468397183
0.0695378298005518
0.0702625243604422
NA
NA
NA
NA
NA
