"x"
0.218428169287074
0.115469537001534
0.0817894728711119
0.0692336597802347
0.0639299400615889
0.0601089874046141
0.0570685011543607
0.0551846562233072
0.0548270922754227
NA
NA
NA
NA
NA
NA
