"x"
"1" 0.536560230115002
"2" 0.337361746551602
"3" 0.238203575115782
"4" 0.176392382621107
"5" 0.144549563522602
"6" 0.131305489350723
"7" 0.119063000447481
"8" 0.117186052993996
"9" 0.112503732254638
"10" NA
"11" NA
"12" NA
"13" NA
"14" NA
"15" NA
