"x"
"1" 0.245633873382183
"2" 0.175824615180755
"3" 0.13588956853804
"4" 0.121025040953204
"5" 0.111238959375359
"6" 0.101488523672024
"7" 0.0959948219407757
"8" 0.0897763440132699
"9" 0.0858287294280526
"10" 0.0848313797087168
"11" NA
"12" NA
"13" NA
"14" NA
"15" NA
