"x"
"1" 0.265392239135137
"2" 0.145863388449912
"3" 0.117085527063668
"4" 0.104842967295663
"5" 0.0934129320787528
"6" 0.0906914278007147
"7" 0.0882430679631493
"8" NA
"9" NA
"10" NA
"11" NA
"12" NA
"13" NA
"14" NA
"15" NA
